,date,genres,name,platform,score
366,"April 5, 2007",Sports,Derek Jeter Pro Baseball 2007,Wireless,8.5
367,"April 5, 2007",Music,SingStar Pop,PlayStation 2,7.7
368,"April 5, 2007",Platformer,Super Paper Mario,Wii,8.9
369,"April 5, 2007",Shooter,Syphon Filter,PlayStation Portable,6.5
370,"April 5, 2007","Puzzle, Action",Luxor 2,Xbox 360,6.8
371,"April 5, 2007",Hunting,Cabela's African Safari,Xbox 360,5.0
372,"April 9, 2007",Puzzle,Brain Juice Energy,Wireless,8.0
373,"April 9, 2007",Simulation,Cake Mania,Nintendo DS,6.5
374,"April 9, 2007","Action, Compilation",Metal Slug Anthology,PlayStation 2,7.9
375,"April 9, 2007",Action,MediEvil,PlayStation Portable,5.9
376,"April 10, 2007",Puzzle,Spin-It!,Wireless,7.0
377,"April 10, 2007",Sports,Backyard Basketball 2007,PlayStation 2,2.5
378,"April 10, 2007",Sports,Backyard Basketball 2007,PC,2.5
379,"April 10, 2007",Action,Men in Black: Alien Assault,Wireless,6.0
380,"April 11, 2007","Flight, Action",Star Fox 64,Wii,8.5
381,"April 11, 2007",Action,Dragon's Curse,TurboGrafx-16,7.5
382,"April 11, 2007",Simulation,Theme Park,Nintendo DS,7.5
383,"April 11, 2007",Adventure,Dragon's Curse,Wii,7.5
384,"April 11, 2007",Adventure,Runaway: The Dream of the Turtle,PC,7.2
385,"April 11, 2007",Action,Teenage Mutant Ninja Turtles [1989],Wii,5.5
386,"April 12, 2007","Music, Action",Boom Boom Rocket,Xbox 360,7.0
387,"April 12, 2007","Action, Adventure",Made Man,PlayStation 2,2.4
388,"April 12, 2007",Action,Prince of Persia:  Rival Swords,PlayStation Portable,7.0
389,"April 13, 2007",Fighting,Mortal Kombat II,PlayStation 3,7.3
390,"April 13, 2007",Strategy,For Liberty!,PC,6.5
391,"April 16, 2007",Sports,Pro Golf 2007 feauring Vijay Singh,Wireless,7.7
392,"April 17, 2007",Action,Eureka Seven Vol. 2: The New Vision,PlayStation 2,3.7
393,"April 17, 2007",RPG,Valhalla Knights,PlayStation Portable,5.3
394,"April 17, 2007",Sports,Pocket Pool,PlayStation Portable,4.0
395,"April 18, 2007",Sports,Punch-Out!! Featuring Mr. Dream,Wii,9.0
396,"April 18, 2007",Platformer,Alex Kidd in the Enchanted Castle,Wii,4.5
397,"April 18, 2007",Shooter,Galaga,Wii,7.5
398,"April 18, 2007",Platformer,Alex Kidd in the Enchanted Castle,Genesis,4.5
399,"April 18, 2007",Sports,3D Ultra Minigolf Adventures,Xbox 360,7.5
400,"April 18, 2007",Shooter,Galaga,NES,7.5
401,"April 18, 2007","Puzzle, Action",Super Boom Boom,Wireless,8.5
402,"April 19, 2007",Action,Bravoman,TurboGrafx-16,6.5
403,"April 19, 2007","Puzzle, Action",Super Rub-a-Dub,PlayStation 3,2.9
404,"April 19, 2007",Action,Bravoman,Wii,6.5
405,"April 19, 2007",Puzzle,Cube [2007],PlayStation Portable,6.7
406,"April 19, 2007",Fighting,Virtua Fighter 2 [Genesis],Wii,3.5
407,"April 20, 2007",Platformer,Bonk's Revenge,Wii,7.9
408,"April 20, 2007",RPG,Pokemon Diamond Version,Nintendo DS,8.5
409,"April 20, 2007",RPG,Pokemon Pearl Version,Nintendo DS,8.5
410,"April 20, 2007",Shooter,F.E.A.R.,PlayStation 3,8.1
411,"April 20, 2007",Racing,Pimp My Ride,PlayStation Portable,2.0
412,"April 20, 2007",Shooter,Gyruss,Xbox 360,4.8
413,"April 20, 2007",Platformer,Bonk's Revenge,TurboGrafx-16,7.9
414,"April 23, 2007",Sports,ProStroke Golf: World Tour 2007,PlayStation Portable,6.8
415,"April 23, 2007",Shooter,Gradius III,Wii,8.5
416,"April 23, 2007",Shooter,Gradius III,Super NES,8.5
417,"April 24, 2007","Strategy, RPG",Aedis Eclipse ~Generation of Chaos~,PlayStation Portable,6.9
418,"April 24, 2007",Shooter,Raiden III,PlayStation 2,6.5
419,"April 25, 2007",Action,Calling All Cars!,PlayStation 3,8.5
420,"April 25, 2007","Puzzle, Action",Bust-A-Move Bash!,Wii,5.3
421,"April 26, 2007",Adventure,Sam & Max: Season One -- Episode #6: Bright Side of The Moon,PC,8.1
422,"April 26, 2007",Action,Battle Lode Runner,Wii,6.5
423,"April 26, 2007","Puzzle, Action",Battle Lode Runner,TurboGrafx-16,6.5
424,"April 26, 2007",Strategy,Company of Heroes,Wireless,7.3
425,"April 26, 2007","Puzzle, Action",Eets: Chowdown,Xbox 360,7.4
426,"April 26, 2007",Platformer,Wonder Boy in Monster World,Wii,8.0
427,"April 27, 2007",Pinball,Pinball FX,Xbox 360,6.0
428,"April 27, 2007","Puzzle, Action",Muncher,Wireless,7.5
429,"April 27, 2007",Action,Spider-Man 3,Wireless,6.0
430,"April 30, 2007","Action, Adventure",The Legend of the Mystical Ninja,Wii,8.5
431,"April 30, 2007",Action,Pillowfight,Wireless,8.0
432,"April 30, 2007","Flight, Action",Heatseeker,Wii,5.5
433,"May 1, 2007",Party,Rayman Raving Rabbids,Xbox 360,5.8
434,"May 1, 2007",Racing,The Fast and the Furious,PlayStation Portable,6.2
435,"May 1, 2007",Action,Bionicle Heroes,Wii,5.0
436,"May 1, 2007",Action,Shockman,Wii,5.0
437,"May 2, 2007",Simulation,FotoQuest Fishing,Wireless,8.0
438,"May 2, 2007",Action,Johnny Crash Does Texas,Wireless,8.0
439,"May 3, 2007",Action,True Crime: New York City,Wireless,4.5
440,"May 3, 2007",Shooter,Centipede & Millipede,Xbox 360,5.7
441,"May 3, 2007",Action,BurgerTime Special,Wireless,7.8
442,"May 4, 2007",Strategy,Ancient Wars: Sparta,PC,6.0
443,"May 4, 2007","Action, Adventure",Spider-Man 3,PlayStation 2,3.5
444,"May 4, 2007","Action, Adventure",Spider-Man 3 (Collector's Edition),PlayStation 3,6.0
445,"May 4, 2007","Action, Adventure",Spider-Man 3,Xbox 360,6.0
446,"May 4, 2007",Strategy,Catan,Xbox 360,7.7
447,"May 4, 2007","Action, Adventure",Spider-Man 3 (Special Edition),PlayStation 2,3.5
448,"May 4, 2007","Action, Adventure",Spider-Man 3,Nintendo DS,8.1
449,"May 4, 2007",Simulation,Rock City Empire,Wireless,8.4
450,"May 4, 2007","Action, Adventure",Spider-Man 3,PlayStation 3,6.0
451,"May 4, 2007","Action, Adventure",Spider-Man 3,Wii,5.7
452,"May 7, 2007",Action,Final Fight,Wii,8.0
453,"May 7, 2007",Action,Mighty Bomb Jack,Wii,4.0
454,"May 7, 2007",Action,Final Fight,Super NES,8.0
455,"May 7, 2007",Hunting,Rapala Tournament Fishing,Xbox 360,4.5
456,"May 7, 2007",Shooter,Robotech: The New Generation,Wireless,7.3
457,"May 7, 2007",Shooter,Ordyne,TurboGrafx-16,7.0
458,"May 7, 2007",Action,Winx Club: Join the Club,PlayStation Portable,3.0
459,"May 7, 2007",Action,Mighty Bomb Jack,NES,4.0
460,"May 7, 2007",Puzzle,7 Wonders,PlayStation Portable,4.9
461,"May 7, 2007",Shooter,Ordyne,Wii,7.0
462,"May 7, 2007",Platformer,Rainbow Islands,Wireless,7.4
463,"May 8, 2007","Action, Adventure",Spider-Man 3,PC,4.7
464,"May 9, 2007",Racing,Tokyo Xtreme Racer DRIFT 2,PlayStation 2,4.0
465,"May 9, 2007",Fighting,Double Dragon,Xbox 360,5.6
466,"May 9, 2007",Strategy,Th3 Plan,PlayStation 2,6.5
467,"May 9, 2007",Strategy,Command & Conquer 3 Tiberium Wars,Xbox 360,8.2
468,"May 9, 2007",Sports,Tony Hawk's Downhill Jam,PlayStation 2,5.5
469,"May 9, 2007",Action,Gauntlet II,PlayStation 3,5.5
470,"May 10, 2007",Casino,Hard Rock Casino,PlayStation Portable,4.5
471,"May 10, 2007",Shooter,ArmA: Combat Operations,PC,7.3
472,"May 11, 2007",Action,Shrek the Third,Wireless,7.5
473,"May 11, 2007",RPG,The Lord of the Rings Online: Shadows of Angmar,PC,8.6
474,"May 14, 2007",Action,Ninja Gaiden,NES,9.0
475,"May 14, 2007",Action,Ninja Spirit,TurboGrafx-16,8.0
476,"May 14, 2007",Action,Pac-Man,NES,6.0
477,"May 14, 2007",Action,Pac-Man,Wii,6.0
478,"May 14, 2007",Action,Ninja Spirit,Wii,8.0
479,"May 14, 2007","Flight, Action",Heatseeker,PlayStation 2,4.8
480,"May 14, 2007",Action,Ninja Gaiden (NES),Wii,9.0
481,"May 14, 2007",Sports,MLB 07: The Show,PlayStation 3,7.7
482,"May 14, 2007",Puzzle,Rollercoaster Rush 3D,Wireless,8.3
483,"May 15, 2007",Shooter,Space Invaders  [2007] (Taito Version),Wireless,5.0
484,"May 16, 2007",Strategy,Theatre of War [2007],PC,7.0
485,"May 16, 2007",Virtual Pet,Catz,Wireless,7.9
486,"May 16, 2007",RPG,Etrian Odyssey,Nintendo DS,7.4
487,"May 17, 2007","Card, Battle",SNK vs. Capcom Card Fighters DS,Nintendo DS,3.5
488,"May 17, 2007",Trivia,People's Choice Hangman,Wireless,7.5
489,"May 17, 2007",Educational,Mind Quiz: Your Brain Coach,Nintendo DS,4.0
490,"May 17, 2007","Puzzle, Action",M&M;'s: Break'Em,Nintendo DS,5.0
491,"May 17, 2007",Card,Uno 52,Nintendo DS,4.0
492,"May 18, 2007",Strategy,Steel Horizon,Nintendo DS,3.5
493,"May 18, 2007",RPG,Innocent Life: A Futuristic Harvest Moon,PlayStation Portable,6.5
494,"May 18, 2007",Board,Battleship / Connect Four / Sorry / Trouble,Nintendo DS,6.5
495,"May 18, 2007",Action,Meet The Robinsons,Nintendo DS,6.5
496,"May 18, 2007",Racing,The Fast and the Furious: Fugitive 2D,Wireless,7.8
497,"May 18, 2007",Simulation,Big Range Hunting 3D,Wireless,8.1
498,"May 21, 2007",Action,Shrek the Third,PC,6.0
499,"May 21, 2007",Action,Shrek the Third,Wii,6.0
500,"May 21, 2007",Card,Soltrio Solitaire,Xbox 360,5.2
501,"May 21, 2007",Action,Shrek the Third,Xbox 360,6.0
502,"May 21, 2007","Board, Compilation",Ultimate Board Game Collection,PlayStation Portable,5.8
503,"May 21, 2007",Strategy,Rampart,PlayStation 3,4.3
504,"May 21, 2007",Action,Shrek the Third,PlayStation 2,6.0
505,"May 21, 2007",Party,Crash Bandicoot: Party Games,Wireless,5.0
506,"May 21, 2007",Action,Gunslinger,Wireless,7.5
507,"May 22, 2007","Action, RPG",Dawn of Mana,PlayStation 2,6.5
508,"May 22, 2007",Puzzle,Brain Genius,Wireless,7.5
509,"May 22, 2007","Action, Compilation",Taito Legends Power-Up,PlayStation Portable,7.2
510,"May 22, 2007",Action,Pirates of the Caribbean: At World's End,Xbox 360,5.5
511,"May 22, 2007",Action,Pirates of the Caribbean: At World's End,PlayStation 3,5.2
512,"May 23, 2007",Shooter,Touch The Dead,Nintendo DS,6.9
513,"May 23, 2007",Simulation,Brooktown High,PlayStation Portable,5.2
514,"May 23, 2007",Party,Snoop Dogg Cruisin',Wireless,6.5
515,"May 23, 2007",Puzzle,7 Wonders,Wireless,7.0
516,"May 23, 2007","Racing, Action",Driver '76,PlayStation Portable,4.5
517,"May 23, 2007",Shooter,CellFactor: Revolution,PC,5.2
518,"May 24, 2007",RPG,Odin Sphere,PlayStation 2,8.8
519,"May 24, 2007",Puzzle,Bejeweled [2007],Wireless,8.5
520,"May 24, 2007",Action,Rush'n Attack,Xbox 360,7.0
521,"May 25, 2007",Fighting,Mortal Kombat: Armageddon,Wii,7.8
522,"May 25, 2007",Action,Pirates of the Caribbean: At World's End,Nintendo DS,6.5
523,"May 25, 2007","Action, Adventure",Resident Evil 4,PC,7.7
524,"May 25, 2007",Action,Pirates of the Caribbean: At World's End,Wii,6.5
525,"May 25, 2007",Puzzle,Toon Doku,Nintendo DS,3.5
526,"May 25, 2007",Shooter,Xevious,Xbox 360,6.0
527,"May 25, 2007",Adventure,Pirates of the Caribbean: At World's End,PC,6.5
528,"May 25, 2007",Action,Pirates of the Caribbean: At World's End,PlayStation 2,6.5
529,"May 25, 2007",Action,Pirates of the Caribbean: At World's End,Wireless,6.5
530,"May 29, 2007","Racing, Simulation",Forza Motorsport 2,Xbox 360,8.9
531,"May 29, 2007",Puzzle,Chuzzle Mobile,Wireless,7.9
532,"May 29, 2007",Action,Joust,PlayStation 3,6.1
533,"May 29, 2007",Party,Mario Party 8,Wii,5.2
534,"May 29, 2007",Shooter,Blazing Lazers,Wii,8.0
535,"May 29, 2007",Puzzle,New York Times Crosswords,Nintendo DS,7.9
536,"May 29, 2007",Action,Rampage: World Tour,PlayStation 3,5.6
537,"May 29, 2007",Fighting,Legend of the Dragon,Wii,3.8
538,"May 29, 2007",Platformer,Donkey Kong Country 2: Diddy's Kong Quest,Wii,8.8
539,"May 29, 2007",Shooter,Blazing Lazers,TurboGrafx-16,8.0
540,"May 29, 2007",Platformer,Donkey Kong Country 2: Diddy's Kong Quest,Super NES,8.8
541,"May 29, 2007",Shooter,WarTech: Senko no Ronde,Xbox 360,5.1
542,"May 29, 2007",Action,Streets of Rage 2,Wii,8.5
543,"May 29, 2007",Strategy,Making History: The Calm & The Storm,PC,7.0
544,"May 30, 2007","Action, Simulation",ActRaiser,Super NES,7.5
545,"May 30, 2007",Platformer,J.J. & Jeff,TurboGrafx-16,4.0
546,"May 30, 2007",Strategy,Diner Dash: Sizzle & Serve,Nintendo DS,7.0
547,"May 30, 2007",Board,Tamagotchi: Party On!,Wii,3.5
548,"May 30, 2007",Puzzle,Scrabble [2007],Wireless,7.0
549,"May 30, 2007",Platformer,J.J. & Jeff,Wii,4.0
550,"May 30, 2007",Action,Pirates of the Seven Seas,Wireless,7.0
551,"May 30, 2007",Strategy,Diner Dash: Sizzle & Serve,PlayStation Portable,6.5
552,"May 30, 2007","Action, Editor",ActRaiser,Wii,7.5
553,"May 31, 2007",Racing,Championship Sprint,PlayStation 3,2.8
554,"May 31, 2007","Flight, Action",Heatseeker,PlayStation Portable,4.0
555,"May 31, 2007",Action,Surf's Up,PlayStation 3,6.2
556,"May 31, 2007",Puzzle,Crush,PlayStation Portable,8.9
557,"May 31, 2007",Action,Surf's Up,Xbox 360,6.2
558,"June 1, 2007",Action,Ms. Pac-Man,iPod,6.0
559,"June 1, 2007",Fighting,Naruto: Ninja Council 3,Nintendo DS,6.5
560,"June 1, 2007",Puzzle,Planet Puzzle League,Nintendo DS,9.0
561,"June 1, 2007",Shooter,Infernal,PC,5.1
562,"June 1, 2007",Strategy,UFO: Afterlight,PC,7.4
563,"June 1, 2007",Adventure,Penumbra: Overture,PC,7.0
564,"June 1, 2007",Adventure,Tomb Raider Anniversary,PlayStation 2,7.8
565,"June 1, 2007",Racing,Mad Tracks,Xbox 360,6.8
566,"June 1, 2007",Fighting,Legend of the Dragon,PlayStation 2,3.0
567,"June 1, 2007",Adventure,Tomb Raider Anniversary,PC,8.0
568,"June 4, 2007",Compilation,Taito Legends 2,PlayStation 2,7.4
569,"June 4, 2007",Puzzle,SudoKuro,Nintendo DS,2.0
570,"June 4, 2007",Shooter,Shadowrun,Xbox 360,6.8
571,"June 4, 2007",Shooter,Shadowrun,PC,6.8
572,"June 4, 2007",Shooter,Dead Moon,Wii,5.5
573,"June 4, 2007",Strategy,Caesar,Wireless,7.8
574,"June 4, 2007","Puzzle, Action",Puzzle Scape,PlayStation Portable,7.5
575,"June 4, 2007","Action, Adventure",Zelda II: The Adventure of Link,Wii,8.5
576,"June 4, 2007",Shooter,Dead Moon,TurboGrafx-16,5.5
577,"June 4, 2007",Platformer,ToeJam & Earl in Panic on Funkotron,Wii,7.0
578,"June 5, 2007",Platformer,Miner 2049er,Wireless,8.0
579,"June 5, 2007","Action, Adventure",Made Man,PC,2.4
580,"June 5, 2007",Shooter,Call of Juarez,Xbox 360,7.5
581,"June 5, 2007",Shooter,Halo 2,PC,7.5
582,"June 5, 2007","Puzzle, Action",Milon's Secret Castle,Wii,4.0
583,"June 5, 2007",Puzzle,Milon's Secret Castle,NES,4.0
584,"June 6, 2007",Action,Fantastic 4: Rise of the Silver Surfer,Wireless,6.0
585,"June 6, 2007",Pinball,Space Invaders Pinball,Wireless,4.0
586,"June 6, 2007",Action,Pac-Man: Championship Edition,Xbox 360,8.4
587,"June 6, 2007",Action,Devilish,Nintendo DS,3.0
588,"June 7, 2007",Fighting,Naruto: Ultimate Ninja 2,PlayStation 2,7.4
589,"June 7, 2007",Action,The Red Star,PlayStation 2,6.9
590,"June 8, 2007",Shooter,Marine Sharpshooter III,PC,3.5
591,"June 8, 2007","Educational, Puzzle",Big Brain Academy: Wii Degree,Wii,7.6
592,"June 8, 2007",Racing,Dirt,Xbox 360,8.4
593,"June 8, 2007",Action,Scarface: The World is Yours,Wii,8.5
594,"June 8, 2007",Action,Transformers: The Game,Wireless,7.0
595,"June 11, 2007",Action,Golden Axe II,Genesis,6.5
596,"June 11, 2007",Action,Tank Beat,Nintendo DS,4.0
597,"June 11, 2007",Puzzle,PQ: Practical Intelligence Quotient 2,PlayStation Portable,8.0
598,"June 11, 2007",Puzzle,Lode Runner,NES,3.5
599,"June 11, 2007","Puzzle, Action",Lode Runner,Wii,3.5
600,"June 11, 2007",Action,Surf's Up,Wireless,7.8
601,"June 11, 2007",Action,Prince of Persia Classic,Xbox 360,8.6
602,"June 11, 2007",Virtual Pet,Purr Pals,Nintendo DS,6.5
603,"June 11, 2007",Puzzle,Poker Pop World Tour,Wireless,8.0
604,"June 11, 2007",Action,Golden Axe II,Wii,6.5
605,"June 11, 2007",Platformer,Sonic the Hedgehog 2 (Genesis),Wii,8.5
606,"June 12, 2007",Strategy,GrimGrimoire,PlayStation 2,8.4
607,"June 12, 2007",Hunting,ESPN Bassmaster Elite Series,Wireless,8.0
608,"June 12, 2007",Card,Shoot'em Poker,Wireless,7.8
609,"June 13, 2007","Card, Battle",Yu-Gi-Oh! World Championship 2007,Nintendo DS,7.8
610,"June 13, 2007",Action,Surf's Up,Nintendo DS,5.5
611,"June 13, 2007",Adventure,Code Lyoko: Get Ready to Virtualize,Nintendo DS,6.5
612,"June 13, 2007",Puzzle,Brain Buster Puzzle Pak,Nintendo DS,7.0
613,"June 14, 2007",Puzzle,Zendoku,Nintendo DS,5.0
614,"June 15, 2007",Action,Fantastic 4: Rise of the Silver Surfer,Nintendo DS,3.5
615,"June 15, 2007",,Duke Nukem Arena,Wireless,8.0
616,"June 18, 2007",Sports,NES Open Tournament Golf,NES,7.5
617,"June 18, 2007",Adventure,Lost,iPod,6.7
618,"June 18, 2007","Educational, Action",Hot Brain,PlayStation Portable,6.8
619,"June 18, 2007","Card, RPG",Dragon Ball Z: Harukanaru Densetsu,Nintendo DS,7.5
620,"June 18, 2007",Sports,Top Spin 2,PC,7.0
621,"June 18, 2007","Action, Adventure",Fantastic 4: Rise of the Silver Surfer,PlayStation 2,4.7
622,"June 18, 2007",Sports,Wiffle Ball,Nintendo DS,1.5
623,"June 18, 2007",Simulation,The Sims 2: Pets,Wii,7.2
624,"June 18, 2007",Sports,NES Open Tournament Golf,Wii,7.5
625,"June 18, 2007","Action, Adventure",Fantastic 4: Rise of the Silver Surfer,PlayStation 3,5.4
626,"June 18, 2007","Action, Adventure",Fantastic 4: Rise of the Silver Surfer,Xbox 360,5.4
627,"June 18, 2007","Action, Adventure",Fantastic 4: Rise of the Silver Surfer,Wii,5.0
628,"June 18, 2007",Action,Driver: LA Undercover 3D,Wireless,6.0
629,"June 19, 2007",Action,Monster Madness: Battle for Suburbia,Xbox 360,4.8
630,"June 19, 2007","Action, Adventure",Tenchu Z,Xbox 360,5.2
631,"June 19, 2007",Action,Pirates of the Caribbean: At World's End,PlayStation Portable,6.5
632,"June 19, 2007",Fighting,Legend of the Dragon,PlayStation Portable,2.5
633,"June 19, 2007",Action,Bloody Wolf,Wii,6.0
634,"June 19, 2007",Action,Shrek the Third,PlayStation Portable,6.0
635,"June 19, 2007",Sports,World Sports Competition,Wii,6.5
636,"June 19, 2007",Shooter,Bloody Wolf,TurboGrafx-16,6.0
637,"June 19, 2007","RPG, Simulation",Dungeon Maker: Hunting Ground,PlayStation Portable,6.4
638,"June 19, 2007",Action,Resident Evil 4: Wii Edition,Wii,9.0
639,"June 20, 2007",Platformer,Kid Chameleon,Genesis,6.5
640,"June 20, 2007",Platformer,Kid Chameleon,Wii,6.5
641,"June 20, 2007","Flight, Action",Time Ace,Nintendo DS,5.9
642,"June 21, 2007",Action,Death Jr. and the Science Fair of Doom,Nintendo DS,4.0
643,"June 21, 2007",Adventure,Harry Potter and the Order of the Phoenix,Wii,7.8
644,"June 21, 2007",Shooter,Brothers in Arms DS,Nintendo DS,8.0
645,"June 21, 2007",Adventure,Harry Potter and the Order of the Phoenix,PlayStation 2,7.0
646,"June 22, 2007",Puzzle,Smash It!,Wireless,6.5
647,"June 22, 2007",Strategy,Band of Bugs,Xbox 360,6.2
648,"June 22, 2007",Racing,The Fast and the Furious: Fugitive 3D,Wireless,8.8
649,"June 25, 2007",Adventure,Harry Potter and the Order of the Phoenix,PlayStation 3,7.6
650,"June 25, 2007",Action,The Darkness,Xbox 360,7.8
651,"June 25, 2007",Puzzle,Bust-A-Move Deluxe,PlayStation Portable,7.8
652,"June 25, 2007","Sports, Action",The Bigs,Wii,7.0
653,"June 25, 2007",Casino,Ocean's Thirteen,Wireless,5.5
654,"June 25, 2007",Racing,L.A. Street Racing,PC,6.5
655,"June 25, 2007",Simulation,SimCity DS,Nintendo DS,7.0
656,"June 26, 2007",,Rengoku,Wireless,6.5
657,"June 26, 2007","Sports, Action",The Bigs,Xbox 360,8.3
658,"June 26, 2007","Card, Battle",Marvel Trading Card Game,Nintendo DS,6.7
659,"June 26, 2007","Sports, Action",The Bigs,PlayStation 3,8.0
660,"June 26, 2007",Action,Ratatouille,Wii,7.0
661,"June 26, 2007",Action,Transformers: The Game,PlayStation Portable,5.5
662,"June 26, 2007",Action,Transformers: The Game,Xbox 360,5.7
663,"June 26, 2007",Action,The Darkness,PlayStation 3,7.7
664,"June 26, 2007",Action,Transformers: The Game,Wii,6.0
665,"June 26, 2007",Action,Transformers: The Game,PlayStation 3,5.7
666,"June 26, 2007",Action,Mega Man 2,Wireless,7.8
667,"June 27, 2007",Shooter,Tom Clancy's Rainbow Six: Vegas,PlayStation 3,8.7
668,"June 27, 2007",Battle,Pokemon Battle Revolution,Wii,5.0
669,"June 27, 2007",Action,God of War: Betrayal,Wireless,9.0
670,"June 27, 2007",RPG,Final Fantasy,PlayStation Portable,6.9
671,"June 27, 2007",Adventure,Harry Potter and the Order of the Phoenix,Xbox 360,7.6
672,"June 28, 2007",Action,Transformers: Autobots,Nintendo DS,6.8
673,"June 28, 2007","Sports, Action",The Bigs,PlayStation 2,7.0
674,"June 28, 2007",Action,Live Free or Die Hard,Wireless,7.0
675,"June 28, 2007",Trivia,Millionaire: Music Edition,Wireless,7.0
676,"June 28, 2007",Adventure,Harry Potter and the Order of the Phoenix,PC,7.3
677,"June 28, 2007",Action,Transformers: Decepticons,Nintendo DS,6.8
678,"June 28, 2007",Strategy,Sword of the Stars: Born of Blood,PC,7.2
679,"June 28, 2007",Strategy,Carcassonne,Xbox 360,8.0
680,"June 28, 2007",Action,China Warrior,Wii,1.5
681,"June 28, 2007",Action,China Warrior,TurboGrafx-16,1.5
682,"June 29, 2007",Racing,Dirt,PC,8.4
683,"June 29, 2007",Racing,F-Zero X,Wii,7.0
684,"June 29, 2007",Action,Ninja Gaiden Sigma,PlayStation 3,9.3
