,date,genres,name,platform,score
371,"July 11, 2002",Shooter,Delta Force: Task Force Dagger,PC,6.0
372,"July 16, 2002","Action, Simulation",MechWarrior 4: Inner Sphere Mech Pak,PC,5.5
373,"July 17, 2002",Platformer,Hey Arnold! The Movie,Game Boy Advance,5.5
374,"July 17, 2002",Strategy,Warcraft III: Reign of Chaos,Macintosh,9.3
375,"July 18, 2002",Sports,NCAA Football 2003,GameCube,8.9
376,"July 18, 2002",Sports,NCAA Football 2003,Xbox,8.9
377,"July 19, 2002",Racing,GT Advance 2 Rally Racing,Game Boy Advance,8.4
378,"July 19, 2002",Sports,Aggressive Inline,Xbox,9.1
379,"July 19, 2002",Action,The Mark of Kri,PlayStation 2,8.8
380,"July 19, 2002",Sports,NCAA Football 2003,PlayStation 2,8.9
381,"July 22, 2002",Strategy,Legion,PC,4.0
382,"July 22, 2002",Platformer,Stuart Little 2,Game Boy Advance,5.0
383,"July 22, 2002","Racing, Action",Crazy Taxi 3:  High Roller,Xbox,6.5
384,"July 23, 2002","Racing, Action",Totaled!,Xbox,6.1
385,"July 24, 2002",Sports,Mike Tyson Heavyweight Boxing,Xbox,3.1
386,"July 24, 2002",Shooter,Crime Patrol 2: Drug Wars,DVD / HD Video Game,1.0
387,"July 25, 2002",Action,Shifters,PlayStation 2,4.0
388,"July 25, 2002",Action,Medabots AX: Metabee Version,Game Boy Advance,6.0
389,"July 25, 2002",Simulation,Rock Manager,PC,5.0
390,"July 25, 2002",Action,Medabots AX: Rokusho Version,Game Boy Advance,6.0
391,"July 26, 2002",Sports,SEGA Sports Tennis,PlayStation 2,8.5
392,"July 29, 2002",Sports,WTA Tour Tennis,PlayStation 2,4.5
393,"July 30, 2002",Action,Stuart Little 2,PlayStation,7.0
394,"July 30, 2002",Fighting,UFC: Throwdown,GameCube,6.7
395,"July 31, 2002",Strategy,Hooligans,PC,2.3
396,"July 31, 2002",Fighting,Barbarian,Xbox,7.4
397,"August 1, 2002",RPG,Fallout 2,Macintosh,8.9
398,"August 1, 2002",Action,c-12: Final Resistance,PlayStation,6.8
399,"August 1, 2002",Simulation,The Partners,PC,6.0
400,"August 1, 2002",Shooter,Operation Flashpoint: Resistance,PC,7.9
401,"August 2, 2002",Sports,NFL Fever 2003,Xbox,7.7
402,"August 5, 2002",Sports,Aggressive Inline,GameCube,9.1
403,"August 5, 2002",Shooter,Tsunami 2265,PC,3.0
404,"August 6, 2002",Sports,NCAA College Football 2K3,PlayStation 2,6.8
405,"August 6, 2002",Action,Hidden Invasion,PlayStation 2,3.5
406,"August 7, 2002",Fighting,Capcom vs. SNK: Millennium Fight 2000 Pro,PlayStation,8.2
407,"August 7, 2002",Sports,NCAA College Football 2K3,Xbox,6.8
408,"August 8, 2002",Shooter,GunMetal,Xbox,6.7
409,"August 8, 2002",Sports,Madden NFL 2003,Xbox,8.8
410,"August 8, 2002",Sports,Madden NFL 2003,PlayStation 2,9.1
411,"August 8, 2002",Sports,Madden NFL 2003,GameCube,8.8
412,"August 9, 2002",Strategy,Stronghold,Macintosh,8.7
413,"August 9, 2002",Sports,NFL 2K3,Xbox,9.1
414,"August 9, 2002",Action,xXx,Game Boy Advance,6.0
415,"August 9, 2002",Sports,NFL 2K3,GameCube,9.0
416,"August 9, 2002",Sports,NFL 2K3,PlayStation 2,9.2
417,"August 9, 2002",Action,Enclave,Xbox,7.2
418,"August 12, 2002",Sports,NCAA GameBreaker 2003,PlayStation 2,5.5
419,"August 12, 2002","Racing, Action",Smuggler's Run: Warzones,GameCube,8.4
420,"August 12, 2002",Strategy,BCT Commander,PC,4.0
421,"August 12, 2002",Sports,Beach Spikers,GameCube,8.2
422,"August 12, 2002",Sports,NFL GameDay 2003,PlayStation 2,7.0
423,"August 13, 2002",Action,Clive Barker's Undying,Macintosh,9.0
424,"August 13, 2002","Sports, Action",NFL Blitz 20-03,GameCube,7.8
425,"August 13, 2002",Sports,Mat Hoffman's Pro BMX 2,PlayStation 2,8.1
426,"August 13, 2002","Sports, Action",NFL Blitz 20-03,Game Boy Advance,1.0
427,"August 13, 2002","Sports, Action",NFL Blitz 20-03,Xbox,7.8
428,"August 13, 2002",Sports,Mat Hoffman's Pro BMX 2,Xbox,8.1
429,"August 13, 2002","Sports, Action",NFL Blitz 20-03,PlayStation 2,7.8
430,"August 14, 2002",Shooter,Duke Nukem Advance,Game Boy Advance,9.0
431,"August 14, 2002",Sports,Street Hoops,PlayStation 2,6.7
432,"August 14, 2002",Sports,Street Hoops,Xbox,6.7
433,"August 15, 2002",Sports,Mat Hoffman's Pro BMX 2,Game Boy Advance,8.5
434,"August 15, 2002",Action,Dead to Rights,Xbox,8.5
435,"August 16, 2002",Action,Buffy the Vampire Slayer,Xbox,8.2
436,"August 19, 2002",Sports,U.S. Open 2002,PC,6.4
437,"August 20, 2002","Action, Adventure",The Thing,PlayStation 2,8.3
438,"August 20, 2002",Action,Magical Quest Starring Mickey & Minnie,Game Boy Advance,6.0
439,"August 21, 2002",Adventure,Prisoner of War,Xbox,6.9
440,"August 21, 2002","Sports, Action",SEGA Soccer Slam,Xbox,8.3
441,"August 22, 2002",Shooter,Aliens vs. Predator 2: Primal Hunt,PC,6.0
442,"August 22, 2002",Platformer,Super Mario Sunshine,GameCube,9.4
443,"August 22, 2002",Sports,Madden NFL 2003,PC,9.2
444,"August 23, 2002",Action,Urban Yeti,Game Boy Advance,7.0
445,"August 24, 2002","Puzzle, Action",Super Monkey Ball 2,GameCube,9.0
446,"August 26, 2002",Strategy,Medieval: Total War,PC,8.9
447,"August 26, 2002",Strategy,MoonBase Commander,PC,8.0
448,"August 26, 2002","Action, Adventure",Onimusha 2: Samurai's Destiny,PlayStation 2,8.9
449,"August 26, 2002",Action,SOCOM: U.S. Navy SEALs,PlayStation 2,7.5
450,"August 26, 2002",Sports,Madden NFL 2003,Game Boy Advance,8.2
451,"August 27, 2002","Sports, Action",MLB SlugFest 20-03,Xbox,8.1
452,"August 27, 2002",Strategy,Celtic Kings: Rage of War,PC,8.2
453,"August 28, 2002",Sports,Aggressive Inline,Game Boy Advance,7.0
454,"August 29, 2002","Action, Adventure",The Thing,Xbox,8.3
455,"August 29, 2002","Action, Simulation",MechWarrior 4: Clan Mech Pak,PC,6.0
456,"August 29, 2002",Racing,ATV Quad Power Racing,Game Boy Advance,5.5
457,"August 29, 2002","Action, Adventure",Mafia,PC,9.2
458,"August 30, 2002",Action,Monster Force,Game Boy Advance,6.5
459,"August 30, 2002",Adventure,The Feeble Files,Macintosh,5.8
460,"August 30, 2002",Racing,SEGA GT 2002,Xbox,8.8
461,"September 3, 2002",Shooter,Turok: Evolution,GameCube,6.9
462,"September 3, 2002",Shooter,Turok: Evolution,PlayStation 2,6.3
463,"September 3, 2002",Shooter,Turok: Evolution,Xbox,7.1
464,"September 3, 2002",Action,Turok: Evolution,Game Boy Advance,8.0
465,"September 4, 2002",Strategy,Commandos 2: Men of Courage,PlayStation 2,7.0
466,"September 4, 2002",Action,Blade II,PlayStation 2,4.9
467,"September 4, 2002",Platformer,Power Rangers: Wild Force,Game Boy Advance,5.5
468,"September 4, 2002",Party,Pac-Man Fever,PlayStation 2,4.5
469,"September 4, 2002",Party,Pac-Man Fever,GameCube,4.9
470,"September 4, 2002",Action,Blade II,Xbox,5.2
471,"September 5, 2002",Simulation,Animal Crossing,GameCube,9.1
472,"September 5, 2002",RPG,Icewind Dale II,PC,9.0
473,"September 6, 2002",Board,Chessmaster,Game Boy Advance,7.5
474,"September 6, 2002","Racing, Simulation",Riding Spirits,PlayStation 2,6.1
475,"September 9, 2002",Action,Farscape,PC,4.5
476,"September 9, 2002","Action, Simulation",Armored Core 3,PlayStation 2,7.3
477,"September 9, 2002",Shooter,Mobile Forces,PC,6.8
478,"September 10, 2002",Sports,Freekstyle,GameCube,8.2
479,"September 10, 2002","Action, Adventure",The Thing,PC,8.5
480,"September 10, 2002",Simulation,Emperor: Rise of the Middle Kingdom,PC,8.8
481,"September 10, 2002",Action,The Scorpion King: Rise of the Akkadian,PlayStation 2,6.2
482,"September 10, 2002",Action,Mobile Suit Gundam: Federation vs. Zeon,PlayStation 2,7.0
483,"September 11, 2002","Action, Adventure",Magical Mirror Starring Mickey Mouse,GameCube,4.8
484,"September 11, 2002",Action,Sabrina the Teenage Witch: Potion Commotion,Game Boy Advance,6.0
485,"September 12, 2002",Strategy,Dynasty Tactics,PlayStation 2,7.6
486,"September 12, 2002",Racing,Chase: Hollywood Stunt Driver,Xbox,4.9
487,"September 12, 2002",Sports,Hard Hitter Tennis,PlayStation 2,4.0
488,"September 12, 2002","Sports, Action",MLB SlugFest 20-03,GameCube,8.2
489,"September 12, 2002",Racing,Geoff Crammond's Grand Prix 4,PC,8.3
490,"September 12, 2002","Action, RPG",Prince of Qin,PC,6.8
491,"September 13, 2002",Action,Kong: The Animated Series,Game Boy Advance,5.0
492,"September 13, 2002",Action,GunGrave,PlayStation 2,8.0
493,"September 13, 2002","Sports, Action",NHL Hitz 20-03,Xbox,8.4
494,"September 13, 2002","Sports, Action",NHL Hitz 20-03,GameCube,8.4
495,"September 13, 2002","Sports, Action",NHL Hitz 20-03,PlayStation 2,8.2
496,"September 16, 2002","Action, RPG",Kingdom Hearts,PlayStation 2,9.0
497,"September 16, 2002",Shooter,Dino Stalker,PlayStation 2,4.0
498,"September 16, 2002",Shooter,Ninja Assault,PlayStation 2,5.0
499,"September 16, 2002",Racing,Quantum Redshift,Xbox,6.2
500,"September 16, 2002","Action, Adventure",Castlevania: Harmony of Dissonance,Game Boy Advance,9.2
501,"September 16, 2002",Shooter,Battlefield 1942,PC,9.3
502,"September 17, 2002",RPG,Summoner 2,PlayStation 2,8.4
503,"September 17, 2002",Action,Excitebike-e,Game Boy Advance,8.0
504,"September 17, 2002",Action,Tennis-e,Game Boy Advance,6.0
505,"September 17, 2002",Platformer,Taz: Wanted,PlayStation 2,6.7
506,"September 17, 2002",Strategy,The Chessmaster 9000,PC,8.2
507,"September 17, 2002",Platformer,Crash Bandicoot: The Wrath of Cortex,GameCube,6.9
508,"September 17, 2002",Platformer,Donkey Kong Jr.-e,Game Boy Advance,8.0
509,"September 17, 2002",Shooter,Soldier of Fortune II: Double Helix,Macintosh,9.0
510,"September 17, 2002",Pinball,Pinball-e,Game Boy Advance,5.0
511,"September 17, 2002",Action,Balloon Fight-e,Game Boy Advance,7.0
512,"September 18, 2002",Action,Terminator: Dawn of Fate,PlayStation 2,5.6
513,"September 18, 2002",Platformer,Scooby-Doo! Night of 100 Frights,GameCube,6.1
514,"September 18, 2002",Racing,4x4 Evo 2,GameCube,5.3
515,"September 18, 2002",Action,The Scorpion King: Rise of the Akkadian,GameCube,5.7
516,"September 18, 2002",Sports,Kelly Slater's Pro Surfer,PlayStation 2,8.9
517,"September 18, 2002","Sports, Action",Air Hockey-e,Game Boy Advance,6.0
518,"September 18, 2002",Sports,Kelly Slater's Pro Surfer,Xbox,8.9
519,"September 19, 2002",Racing,NASCAR Thunder 2003,PlayStation 2,8.5
520,"September 19, 2002",Simulation,Industry Giant II [2002],PC,7.2
521,"September 19, 2002",Action,Robotech: Battlecry,Xbox,8.0
522,"September 19, 2002",Action,Terminator: Dawn of Fate,Xbox,5.3
523,"September 20, 2002",Platformer,Tiny Toon Adventures: Plucky's Big Adventure,PlayStation,2.3
524,"September 20, 2002",Puzzle,Egg Mania: Eggstreme Madness,GameCube,5.3
525,"September 20, 2002",Shooter,America's Army,PC,8.8
526,"September 20, 2002",Sports,Kelly Slater's Pro Surfer,GameCube,8.0
527,"September 20, 2002",Strategy,Commandos 2: Men of Courage,Xbox,7.0
528,"September 20, 2002",Shooter,Robotech: Battlecry,PlayStation 2,8.2
529,"September 20, 2002",Platformer,Sly Cooper and the Thievius Raccoonus,PlayStation 2,8.5
530,"September 20, 2002",Puzzle,Egg Mania: Eggstreme Madness,Xbox,5.3
531,"September 20, 2002",Racing,NASCAR Thunder 2003,GameCube,8.5
532,"September 20, 2002",Racing,NASCAR Thunder 2003,Xbox,8.5
533,"September 23, 2002",Action,Mega Man Zero,Game Boy Advance,8.8
534,"September 23, 2002",Virtual Pet,Creatures,PlayStation,2.6
535,"September 23, 2002",Adventure,Star Fox Adventures,GameCube,9.0
536,"September 23, 2002",Racing,The Italian Job,PC,6.0
537,"September 23, 2002","Sports, Action",SEGA Soccer Slam,PlayStation 2,6.0
538,"September 23, 2002",Simulation,Spring Break,PC,7.8
539,"September 24, 2002",Platformer,Go! Go! Beckham! Adventure of Soccer Island,Game Boy Advance,7.0
540,"September 24, 2002",Racing,Burnout 2: Point of Impact,PlayStation 2,9.0
541,"September 24, 2002",Platformer,Super Mario Advance 3: Yoshi's Island,Game Boy Advance,9.4
542,"September 24, 2002",Sports,Links 2003,PC,8.6
543,"September 24, 2002",Platformer,Taz: Wanted,Xbox,6.5
544,"September 24, 2002",Sports,NCAA College Football 2K3,GameCube,6.4
545,"September 24, 2002",Sports,NBA ShootOut 2003,PlayStation 2,7.3
546,"September 24, 2002",Fighting,Tekken 4,PlayStation 2,9.0
547,"September 25, 2002",Shooter,Tom Clancy's Ghost Recon: Island Thunder,PC,8.4
548,"September 25, 2002",Puzzle,Egg Mania: Eggstreme Madness,PlayStation 2,6.3
549,"September 25, 2002",Action,AirForce Delta Storm,Game Boy Advance,7.1
550,"September 25, 2002",Sports,"Monsters, Inc.",GameCube,2.5
551,"September 26, 2002",Action,Super Ghouls 'N Ghosts,Game Boy Advance,8.5
552,"September 26, 2002",Action,Tribes: Aerial Assault,PlayStation 2,7.2
553,"September 26, 2002",Strategy,Empire Earth: The Art of Conquest,PC,7.8
554,"September 26, 2002",Action,Rocket Power: Beach Bandits,GameCube,5.0
555,"September 26, 2002",Action,Superman: Shadow of Apokolips,PlayStation 2,7.0
556,"September 26, 2002",Action,Conflict: Desert Storm,Xbox,7.7
557,"September 27, 2002",Action,The Lord of the Rings: The Fellowship of the Ring,Xbox,6.7
558,"September 27, 2002",Fighting,Capcom vs. SNK 2 EO,GameCube,6.6
559,"September 27, 2002",Racing,Need for Speed: Hot Pursuit 2,GameCube,7.3
560,"September 27, 2002","Puzzle, Action",Boulder Dash EX,Game Boy Advance,7.5
561,"September 27, 2002",Shooter,Unreal Tournament 2003,PC,9.0
562,"September 27, 2002",Platformer,Blinx: The Time Sweeper,Xbox,8.8
563,"September 30, 2002",Hunting,SEGA Bass Fishing Duel,PlayStation 2,7.0
564,"September 30, 2002",Racing,Ferrari F355 Challenge,PlayStation 2,7.8
565,"September 30, 2002",Racing,Need for Speed: Hot Pursuit 2,Xbox,7.1
566,"September 30, 2002",RPG,Grandia Xtreme,PlayStation 2,7.5
567,"October 1, 2002","Action, RPG",Dual Hearts,PlayStation 2,7.0
568,"October 1, 2002",Adventure,The Lord of the Rings: The Fellowship of the Ring,Game Boy Advance,6.0
569,"October 2, 2002",Shooter,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,PC,9.0
570,"October 2, 2002",Action,Conflict: Desert Storm,PlayStation 2,5.5
571,"October 2, 2002",Puzzle,Super Bust-A-Move 2,PlayStation 2,7.3
572,"October 2, 2002",Action,Hitman 2: Silent Assassin,PlayStation 2,8.4
573,"October 2, 2002",Sports,Big Air Freestyle,GameCube,6.4
574,"October 2, 2002",Action,Hitman 2: Silent Assassin,Xbox,8.4
575,"October 3, 2002",Sports,NHL 2003,GameCube,8.7
576,"October 3, 2002",Adventure,Myst III: Exile,PlayStation 2,2.0
577,"October 3, 2002",Sports,NHL 2003,Xbox,8.7
578,"October 3, 2002",Action,Loons: The Fight For Fame,Xbox,4.6
579,"October 3, 2002",Simulation,The Sims: Unleashed,PC,7.0
580,"October 3, 2002",Racing,Need for Speed: Hot Pursuit 2,PlayStation 2,9.0
581,"October 3, 2002",Sports,NHL 2003,PC,8.8
582,"October 3, 2002","Puzzle, Action",Myst III: Exile,Xbox,2.0
583,"October 3, 2002",Adventure,Zapper: One Wicked Cricket,Xbox,4.1
584,"October 3, 2002",Sports,NHL 2003,PlayStation 2,8.6
585,"October 3, 2002",Shooter,Incoming Forces,PC,7.9
586,"October 4, 2002",Sports,NBA 2K3,Xbox,8.9
587,"October 4, 2002",Simulation,RollerCoaster Tycoon 2,PC,8.0
588,"October 4, 2002",Sports,NBA 2K3,GameCube,8.7
589,"October 4, 2002",Strategy,Sudden Strike II,PC,8.0
590,"October 4, 2002",Action,Dynasty Warriors 3,Xbox,6.8
591,"October 7, 2002",Action,Tom and Jerry: The Magic Ring,Game Boy Advance,5.5
592,"October 7, 2002",Sports,NBA Live 2003,Xbox,8.5
593,"October 7, 2002",Sports,NBA 2K3,PlayStation 2,8.7
594,"October 7, 2002",Shooter,TimeSplitters 2,PlayStation 2,9.1
595,"October 7, 2002",Simulation,Casino Empire,PC,6.2
596,"October 7, 2002",Action,Hitman 2: Silent Assassin,PC,8.7
597,"October 8, 2002",Wrestling,Fire Pro Wrestling 2,Game Boy Advance,7.0
598,"October 8, 2002",Fighting,Bikini Karate Babes,PC,1.5
599,"October 8, 2002",Strategy,Stronghold Crusader,PC,8.4
600,"October 8, 2002",Sports,NBA Live 2003,PlayStation 2,8.7
601,"October 8, 2002",Strategy,Stronghold Crusader,PC,8.4
602,"October 8, 2002","Action, Adventure",Prisoner of War,PC,7.4
603,"October 8, 2002","Fighting, Action",Godzilla: Destroy All Monsters Melee,GameCube,8.4
604,"October 8, 2002","Action, Adventure",Batman Vengeance,PC,6.8
605,"October 9, 2002",Sports,Knockout Kings 2003,GameCube,8.3
606,"October 9, 2002",Shooter,Red Faction II,PlayStation 2,9.2
607,"October 9, 2002",Action,Run Like Hell [2002],PlayStation 2,6.6
608,"October 10, 2002",Sports,Evolution Skateboarding,PlayStation 2,3.0
609,"October 10, 2002",Platformer,Taz: Wanted,PC,6.2
610,"October 10, 2002",Adventure,Syberia,PC,7.1
611,"October 10, 2002","Racing, Action",Antz Extreme Racing,PC,2.4
612,"October 10, 2002","Fighting, Action",Mystic Heroes,GameCube,6.3
613,"October 10, 2002",Sports,NBA Starting Five,PlayStation 2,4.0
614,"October 10, 2002",Action,Spyro the Dragon: Season of Flame,Game Boy Advance,8.5
615,"October 10, 2002",Sports,NBA Starting Five,Xbox,3.8
616,"October 10, 2002","Racing, Action",Antz Extreme Racing,PlayStation 2,2.4
617,"October 10, 2002",Platformer,Pac-Man World 2,Xbox,7.0
618,"October 10, 2002",Sports,NBA Inside Drive 2003,Xbox,8.2
619,"October 11, 2002",Compilation,Namco Museum,GameCube,4.0
620,"October 11, 2002",Shooter,TimeSplitters 2,Xbox,9.1
621,"October 11, 2002",Puzzle,Barbie: Groovy Games,Game Boy Advance,3.0
622,"October 11, 2002",Action,SEGA Smash Pack,Game Boy Advance,6.0
623,"October 11, 2002",Shooter,TimeSplitters 2,GameCube,9.1
624,"October 11, 2002",Simulation,Dino Island,PC,3.5
625,"October 11, 2002",Action,Sub Rebellion,PlayStation 2,7.0
626,"October 11, 2002","Action, Compilation",Namco Museum,Xbox,3.9
627,"October 11, 2002",Shooter,Silent Scope 3,PlayStation 2,4.0
628,"October 11, 2002",Music,DDRMAX: Dance Dance Revolution,PlayStation 2,9.3
629,"October 14, 2002",RPG,Earth & Beyond,PC,8.8
630,"October 14, 2002",Action,BloodRayne,PlayStation 2,7.5
631,"October 14, 2002",Puzzle,Egg Mania,Game Boy Advance,7.0
632,"October 14, 2002",Action,BloodRayne,GameCube,7.8
633,"October 14, 2002",Adventure,BloodRayne,Xbox,7.8
634,"October 14, 2002",Strategy,Heroes of Might and Magic IV: The Gathering Storm,PC,7.7
635,"October 14, 2002",Party,Mario Party 4,GameCube,6.9
636,"October 14, 2002",Battle,Rayman Arena,Xbox,3.8
637,"October 15, 2002",Board,Monopoly Party,Xbox,4.5
638,"October 15, 2002",Sports,Gravity Games Bike: Street. Vert. Dirt.,PlayStation 2,2.0
639,"October 15, 2002",RPG,Legaia 2: Duel Saga,PlayStation 2,7.5
640,"October 15, 2002",Sports,Kelly Slater's Pro Surfer,Game Boy Advance,8.0
641,"October 16, 2002",Platformer,Ty the Tasmanian Tiger,PlayStation 2,7.9
642,"October 16, 2002",RPG,Wild ARMs 3,PlayStation 2,7.9
643,"October 16, 2002","Sports, Action",NHL Hitz 20-03,Game Boy Advance,7.0
644,"October 16, 2002",Simulation,Space HoRSE,PC,5.5
645,"October 16, 2002",Platformer,Ty the Tasmanian Tiger,Xbox,7.8
646,"October 17, 2002",Adventure,Doshin the Giant,GameCube,6.8
647,"October 17, 2002","Action, Adventure",The Lord of the Rings: The Fellowship of the Ring,PlayStation 2,7.5
648,"October 17, 2002",Party,Whacked!,Xbox,6.6
649,"October 17, 2002",Action,Robotech: Battlecry,GameCube,7.8
650,"October 17, 2002",Strategy,Real War: Rogue States,PC,7.0
651,"October 17, 2002",Shooter,Ballistic: Ecks vs. Sever,Game Boy Advance,8.4
652,"October 18, 2002",Shooter,The House of the Dead III,Xbox,8.1
653,"October 18, 2002",Action,Shrek: Hassle at the Castle,Game Boy Advance,7.0
654,"October 18, 2002","Action, RPG",Baldur's Gate: Dark Alliance,Xbox,8.5
655,"October 18, 2002",Sports,Mat Hoffman's Pro BMX 2,GameCube,7.6
656,"October 18, 2002","Sports, Action",Deathrow: Underground Team Combat,Xbox,9.3
657,"October 18, 2002",Strategy,Ultimate Ride Disney Coaster,PC,7.5
658,"October 21, 2002",Fighting,X-Men: Next Dimension,PlayStation 2,7.2
659,"October 21, 2002",Sports,Virtua Tennis,Game Boy Advance,9.0
660,"October 21, 2002",Party,Nickelodeon Party Blast,Xbox,1.1
661,"October 21, 2002",Sports,Backyard Football,GameCube,4.5
662,"October 21, 2002",Action,The Land Before Time,Game Boy Advance,6.0
663,"October 21, 2002",Action,The Lord of the Rings: The Two Towers,PlayStation 2,8.3
664,"October 22, 2002",RPG,Suikoden III,PlayStation 2,9.4
665,"October 22, 2002",Platformer,ToeJam & Earl III: Mission to Earth,Xbox,6.3
666,"October 22, 2002",Action,Star Wars: The Clone Wars,GameCube,7.6
667,"October 22, 2002",Shooter,Sniper: Path of Vengeance,PC,3.5
668,"October 22, 2002",Shooter,Contra: Shattered Soldier,PlayStation 2,8.0
669,"October 22, 2002","Action, Adventure",The Lord of the Rings: The Fellowship of the Ring,PC,6.5
670,"October 22, 2002",Shooter,Defender,PlayStation 2,7.5
671,"October 22, 2002",Sports,WTA Tour Tennis,Xbox,4.0
672,"October 22, 2002",Action,"The Adventures of Jimmy Neutron, Boy Genius: Jimmy Neutron vs. Jimmy Negatron",Game Boy Advance,6.0
673,"October 23, 2002",Action,Reign of Fire,PlayStation 2,6.0
674,"October 23, 2002",Sports,Tony Hawk's Pro Skater 4,PlayStation 2,9.3
675,"October 23, 2002",Racing,Colin McRae Rally 2.0,Game Boy Advance,8.9
676,"October 23, 2002",Fighting,X-Men: Next Dimension,GameCube,7.0
677,"October 23, 2002",Sports,Tony Hawk's Pro Skater 4,GameCube,9.1
678,"October 23, 2002",Sports,Toxic Grind,Xbox,4.9
679,"October 23, 2002",Action,Reign of Fire,GameCube,6.0
680,"October 23, 2002",Platformer,Ty the Tasmanian Tiger,GameCube,6.8
681,"October 24, 2002",Board,Monopoly (2001),PC,5.0
682,"October 24, 2002",Sports,Tiger Woods PGA Tour 2003,GameCube,8.9
683,"October 24, 2002",Sports,Davis Cup Tennis,Game Boy Advance,5.0
684,"October 25, 2002",Sports,TransWorld Snowboarding,Xbox,6.7
