,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1252,"Sega, Electronic Arts Nederland BV, Hitmaker, Acclaim Studios Cheltenham, EA Mobile","Arcade, Driving/Racing",Crazy Taxi,"Android,Arcade Games,BlackBerry,Dreamcast,GameCube,iOS (iPhone/iPad),PC,PlayStation 2,PlayStation 3,Windows Mobile,Xbox 360","Sega, Electronic Arts Nederland BV, Acclaim, Activision Value, Activision, Sega Europe, SCEI, EA Mobile",1999,"Feb 12, 2010",5.5,7.5
1253,"Alawar Entertainment, Inc, Melesta","Management, Strategy",Farm Frenzy,"Android,DS,iOS (iPhone/iPad),PC,PSP","Alawar Entertainment, Inc, HeroCraft, iWin, MumboJumbo","Jan 30, 2008","Feb 12, 2010",6.5,7.1
1254,Glu Mobile,Action,Family Guy Uncensored,"Android,BlackBerry,iOS (iPhone/iPad)",Glu Mobile,"Aug 12, 2009","Feb 12, 2010",4.5,5.8
1255,Slant Six,"Action, Shooter, Tactical, Third-Person",SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,"SCEI, SCEE, SCEA, SCE Australia","Feb 16, 2010","Feb 12, 2010",6.0,8.1
1256,"Tecmo, Pieces Interactive",Music/Rhythm,Fret Nice,"PlayStation 3,Xbox 360","Koei Tecmo Games, Tecmo","Feb 4, 2010","Feb 11, 2010",5.5,5.3
1257,Gameloft,Action,Tank Battles,"PlayStation 3,Xbox 360",Gameloft,"Sep 3, 2009","Feb 10, 2010",5.5,6.4
1258,"Iron Galaxy Studios, 2K Marin","Action, First-Person, Shooter, 3D",BioShock 2,"Macintosh,PC,PlayStation 3,Xbox 360","2K Games, Feral Interactive, CyberFront, D3Publisher","Feb 9, 2010","Feb 8, 2010 ",8.5,8.5
1259,"2K Marin, Iron Galaxy Studios","First-Person, Shooter, 3D, Action",BioShock 2,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, 2K Games, CyberFront, D3Publisher","Feb 9, 2010","Feb 8, 2010 ",8.5,8.5
1260,"Visceral Games, Artificial Mind and Movement","Action, 3D, Beat-'Em-Up",Dante's Inferno,"PlayStation 3,PSP,Xbox 360",Electronic Arts,"Feb 9, 2010","Feb 5, 2010 ",6.5,7.8
1261,"Visceral Games, Artificial Mind and Movement","Beat-'Em-Up, Action, 3D",Dante's Inferno,"PlayStation 3,PSP,Xbox 360",Electronic Arts,"Feb 9, 2010","Feb 5, 2010 ",6.5,7.8
1262,Zoe Mode,Music/Rhythm,Chime,"PC,Xbox 360","OneBigGame, Valcon Games","Feb 3, 2010","Feb 4, 2010 ",8.0,7.8
1263,"Dorasu, MBA International","Strategy, Management",Fast Food Panic,"DS,Wii","SouthPeak Games, Dorasu","Jan 5, 2010","Feb 4, 2010 ",5.0,5.2
1264,Enlight Software,"Management, Strategy",Hotel Giant 2,PC,"SouthPeak Games, Nobilis","Jan 27, 2010","Feb 4, 2010 ",6.0,6.2
1265,Zipper Interactive,"First-Person, Shooter, 3D, Action",MAG,PlayStation 3,"SCEA, SCE Australia, SCEI, SCEE","Jan 26, 2010","Feb 2, 2010 ",8.0,8.1
1266,Level 5,"Role-Playing, Action",White Knight Chronicles International Edition,PlayStation 3,"SCEI, SCEA, SCE Australia, SCEE","Feb 2, 2010","Feb 2, 2010 ",6.0,7.7
1267,GSC Game World,"Shooter, 3D, Action, First-Person",S.T.A.L.K.E.R.: Call of Pripyat,PC,"Viva Media, LLC, bitComposer Games, Zoo Corporation, GSC Game World, Deep Silver","Feb 2, 2010","Feb 2, 2010 ",8.0,8.3
1268,Ubisoft Paris,Music/Rhythm,Just Dance,Wii,Ubisoft,"Nov 17, 2009","Feb 2, 2010 ",5.5,6.8
1269,Paon Corporation,Role-Playing,Glory of Heracles,DS,Nintendo,"Jan 18, 2010","Feb 1, 2010 ",6.5,7.5
1270,Access Games,"Simulation, Flight",The Sky Crawlers: Innocent Aces,Wii,"Xseed Games, Namco Bandai Games, Bandai Namco Games","Jan 12, 2010","Feb 1, 2010 ",7.5,7.6
1271,Climax Group,"Survival, 3D, Action, Adventure",Silent Hill: Shattered Memories,"PlayStation 2,PSP,Wii",Konami,"Dec 8, 2009","Jan 29, 2010",8.0,8.1
1272,Cyanide,"Arcade, Football (American), Sports, Team-Based",Blood Bowl,"Android,iOS (iPhone/iPad),PC,PSP,Xbox 360","Cyanide, Focus Home Interactive, SouthPeak Games","Jun 25, 2009","Jan 28, 2010",5.5,7.1
1273,Hijinx Studios,"Turn-Based, Strategy",Vandal Hearts: Flames of Judgment,"PlayStation 3,Xbox 360",Konami,"Jan 20, 2010","Jan 28, 2010",6.5,7.4
1274,Hijinx Studios,"Turn-Based, Strategy",Vandal Hearts: Flames of Judgment,"PlayStation 3,Xbox 360",Konami,"Jan 20, 2010","Jan 27, 2010",6.5,7.4
1275,Eighting,"Fighting, Action, 2D",Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,Capcom,"Jan 26, 2010","Jan 27, 2010",8.5,8.7
1276,Grasshopper Manufacture,"Action, 3D, Beat-'Em-Up",No More Heroes 2: Desperate Struggle,Wii,"Rising Star Games, Marvelous, Ubisoft","Jan 26, 2010","Jan 27, 2010",8.5,8.5
1277,Premium Agency,Adventure,Death By Cube,Xbox 360,Square Enix,"Jan 20, 2010","Jan 26, 2010",4.0,6.8
1278,BioWare,"Action, Role-Playing",Mass Effect 2,"PC,PlayStation 3,Xbox 360","ak tronic, Electronic Arts, EA Games","Jan 26, 2010","Jan 26, 2010",9.0,9.0
1279,BioWare,"Role-Playing, Action",Mass Effect 2,"PC,PlayStation 3,Xbox 360","Electronic Arts, EA Games, ak tronic","Jan 26, 2010","Jan 26, 2010",9.0,9.0
1280,Other Ocean Interactive,"Action, 2D, Platformer",Dark Void Zero,"DS,iOS (iPhone/iPad),PC",Capcom,"Jan 18, 2010","Jan 25, 2010",8.5,7.5
1281,Image Epoch,Role-Playing,Sands of Destruction,DS,Sega,"Jan 12, 2010","Jan 25, 2010",5.0,7.5
1282,Airtight Games,Action,Dark Void,"PC,PlayStation 3,Xbox 360",Capcom,"Jan 19, 2010","Jan 21, 2010",6.5,6.4
1283,Airtight Games,Action,Dark Void,"PC,PlayStation 3,Xbox 360",Capcom,"Jan 19, 2010","Jan 20, 2010",6.5,6.4
1284,Airtight Games,Action,Dark Void,"PC,PlayStation 3,Xbox 360",Capcom,"Jan 19, 2010","Jan 20, 2010",6.5,6.4
1285,"Sega, Sports Interactive","Team-Based, Management, Soccer, Sports",Football Manager 2010,"iOS (iPhone/iPad),Macintosh,PC,PSP",Sega,"Nov 2, 2009","Jan 20, 2010",6.0,8.2
1286,"HandyGames, Pieces Interactive, Tecmo","Puzzle, Action",Puzzlegeddon,"iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","HandyGames, Pieces Interactive, Koei Tecmo Games, Tecmo","Nov 27, 2008","Jan 15, 2010",5.0,5.6
1287,Croteam,"3D, Action, First-Person, Shooter",Serious Sam,Xbox,"Take-Two Interactive, Gotham Games","Nov 10, 2002","Jan 15, 2010",7.5,8.4
1288,Eurocom Entertainment Software,Sports,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,"PC,PlayStation 3,Xbox 360",Sega,"Jan 12, 2010","Jan 14, 2010",5.5,5.9
1289,Eurocom Entertainment Software,Sports,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,"PC,PlayStation 3,Xbox 360",Sega,"Jan 12, 2010","Jan 14, 2010",5.5,5.9
1290,"EA Montreal, Buzz Monkey","Shooter, Third-Person, 3D, Action",Army of Two: The 40th Day,"PlayStation 3,PSP,Xbox 360",Electronic Arts,"Jan 11, 2010","Jan 13, 2010",7.5,7.6
1291,"EA Montreal, Buzz Monkey","Shooter, Third-Person, 3D, Action",Army of Two: The 40th Day,"PlayStation 3,PSP,Xbox 360",Electronic Arts,"Jan 11, 2010","Jan 13, 2010",7.5,7.6
1292,Gulti,"Action, Shooter, Third-Person, 3D",0 Day Attack on Earth,Xbox 360,Square Enix,"Dec 23, 2009","Jan 13, 2010",4.0,4.8
1293,DNS Development,"Adventure, Action",Twin Sector,PC,"Got Game Entertainment, Headup Games","Dec 5, 2009","Jan 13, 2010",4.0,4.4
1294,Pasta Games,Music/Rhythm,Maestro! Jump in Music,DS,BigBen Interactive,"Nov 30, 2009","Jan 13, 2010",7.0,7.6
1295,Vicious Cycle,"2D, Action, Shoot-'Em-Up",Matt Hazard: Blood Bath and Beyond,"PlayStation 3,Xbox 360",D3Publisher,"Jan 6, 2010","Jan 12, 2010",6.0,6.6
1296,Taito Corporation,"Action, Puzzle",Qix++,"PSP,Xbox 360","Taito Corporation, Square Enix","Dec 9, 2009","Jan 12, 2010",4.0,5.0
1297,Larian Studios,"Action, Role-Playing",Divinity II: Ego Draconis,"PC,Xbox 360","DTP Entertainment, cdv Software, Microsoft Game Studios","Jan 5, 2010","Jan 8, 2010 ",6.5,7.5
1298,Vicious Cycle,"2D, Shoot-'Em-Up, Action",Matt Hazard: Blood Bath and Beyond,"PlayStation 3,Xbox 360",D3Publisher,"Jan 6, 2010","Jan 8, 2010 ",6.0,6.6
1299,"Capybara Games, Tag Games",Role-Playing,Might & Magic: Clash of Heroes,"Android,DS,iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360",Ubisoft,"Dec 1, 2009","Jan 8, 2010 ",8.5,8.3
1300,Gearbox Software,"First-Person, Shooter, 3D, Action",Borderlands,"PC,PlayStation 3,Xbox 360","2K Games, CyberFront, Take-Two Interactive","Oct 20, 2009","Jan 7, 2010 ",6.0,8.4
1301,Relentless Software,"Puzzle, Hidden Object",Blue Toad Murder Files: The Mysteries of Little Riddle,"PC,PlayStation 3",Relentless Software,"Mar 25, 2010","Jan 7, 2010 ",6.5,6.6
1302,"Vigil Games, Kaiko, Nordic Games Publishing","Adventure, Action",Darksiders,"PC,PlayStation 3,PlayStation 4,Wii U,Xbox 360,Xbox One","THQ, Nordic Games Publishing, Konami, THQ Nordic","Jan 5, 2010","Jan 6, 2010 ",8.0,8.4
1303,"Vigil Games, Kaiko, Nordic Games Publishing","Action, Adventure",Darksiders,"PC,PlayStation 3,PlayStation 4,Wii U,Xbox 360,Xbox One","THQ, Nordic Games Publishing, Konami, THQ Nordic","Jan 5, 2010","Jan 6, 2010 ",8.0,8.4
1304,Sonic Team,"Role-Playing, Action",Phantasy Star Zero,DS,Sega,"Nov 10, 2009","Jan 6, 2010 ",6.5,8.3
1305,Ubisoft Vancouver,"Sports, Team-Based, Arcade, Soccer",Academy of Champions: Soccer,Wii,Ubisoft,"Nov 3, 2009","Jan 6, 2010 ",7.0,6.1
1306,"HandyGames, Pieces Interactive, Tecmo","Puzzle, Action",Puzzlegeddon,"iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","HandyGames, Pieces Interactive, Koei Tecmo Games, Tecmo","Nov 27, 2008","Jan 5, 2010 ",5.0,5.6
1307,Ubisoft,Fitness,Your Shape Featuring Jenny McCarthy,"PC,Wii",Ubisoft,"Nov 24, 2009","Jan 5, 2010 ",5.0,5.3
1308,"Nintendo, Nex Entertainment, Bee Tribe, PlatinumGames","Action, Adventure",Bayonetta,"Nintendo Switch,PC,PlayStation 3,Wii U,Xbox 360","Nintendo, Sega","Jan 5, 2010","Jan 4, 2010 ",9.0,8.4
1309,"Nintendo, Nex Entertainment, Bee Tribe, PlatinumGames","Adventure, Action",Bayonetta,"Nintendo Switch,PC,PlayStation 3,Wii U,Xbox 360","Nintendo, Sega","Jan 5, 2010","Jan 4, 2010 ",8.0,8.4
1310,Katauri Interactive,"Strategy, Turn-Based",King's Bounty: Armored Princess,"Macintosh,PC","1C, Focus Multimedia, E-Frontier, ValuSoft","Nov 19, 2009","Jan 4, 2010 ",8.0,8.4
1311,Square Enix,"Role-Playing, Action",Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,Square Enix,"Dec 26, 2009","Jan 4, 2010 ",5.5,7.3
1312,"Icarus Studios, Fallen Earth, LLC","MMO, Role-Playing",Fallen Earth: Welcome to the Apocalypse,"Macintosh,PC","Icarus Studios, Icarus Games, GamersFirst, SouthPeak Games, Atari SA","Sep 22, 2009","Dec 23, 2009",6.0,6.9
1313,Paradox Development Studio,"Real-Time, Strategy",Europa Universalis III: Heir to the Throne,"Macintosh,PC","Virtual Programming, Paradox Interactive, CyberFront","Dec 15, 2009","Dec 23, 2009",8.5,7.9
1314,"Transmission Games, Gusto Games","Team-Based, Sports, Cricket",Cricket (2009),"PC,PlayStation 3,Wii,Xbox 360",Codemasters,"Aug 19, 2009","Dec 22, 2009",4.5,7.3
1315,Relentless Software,"Hidden Object, Puzzle",Blue Toad Murder Files: The Mysteries of Little Riddle,"PC,PlayStation 3",Relentless Software,"Mar 25, 2010","Dec 22, 2009",6.5,6.6
1316,Team 17,"3D, Action, Adventure, Survival",Alien Breed: Evolution,"PC,PlayStation 3,Xbox 360",Team 17,"Dec 16, 2009","Dec 18, 2009",6.0,7.2
1317,Telltale Games,"Adventure, Third-Person, 3D",Tales of Monkey Island,"iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,Wii","Telltale Games, Lace Mamba Global","Jul 7, 2009","Dec 18, 2009",8.5,8.5
1318,Wanako Studios,"Action, Beat-'Em-Up",Revenge of the Wounded Dragons,PlayStation 3,SCEA,"Dec 10, 2009","Dec 18, 2009",7.5,7.4
1319,Namco Bandai Games,"3D, Action, Fighting",Tekken 6,"Arcade Games,PlayStation 3,PSP,Xbox 360","Namco Bandai Games, Bandai Namco Games",2008,"Dec 17, 2009",8.0,8.3
1320,Big Blue Bubble Inc.,Role-Playing,Fighting Fantasy: The Warlock of Firetop Mountain,"DS,iOS (iPhone/iPad)","Aspyr, Big Blue Bubble Inc.","Nov 23, 2009","Dec 16, 2009",3.5,6.8
1321,Q Games,"Shooter, 2D, Action, Fixed-Screen",PixelJunk Shooter,"Linux,Macintosh,PC,PlayStation 3","Double Eleven, SCEE, SCEA, Q Games, SCE Australia","Dec 10, 2009","Dec 15, 2009",8.0,8.3
1322,"Firebrand Games, Codemasters","Driving/Racing, Simulation",DiRT 2,"DS,Macintosh,PC,PlayStation 3,PSP,Wii,Xbox 360","Codemasters, Feral Interactive, E-Frontier, SCEE","Sep 8, 2009","Dec 15, 2009",4.5,8.5
1323,Naked Sky Entertainment,Action,Star Trek: D-A-C,"Macintosh,PC,PlayStation 3,Xbox 360",Paramount Digital Entertainment,"May 13, 2009","Dec 11, 2009",5.0,4.4
1324,Naked Sky Entertainment,Action,Star Trek: D-A-C,"Macintosh,PC,PlayStation 3,Xbox 360",Paramount Digital Entertainment,"May 13, 2009","Dec 11, 2009",5.0,4.4
1325,Climax Group,"Survival, 3D, Action, Adventure",Silent Hill: Shattered Memories,"PlayStation 2,PSP,Wii",Konami,"Dec 8, 2009","Dec 10, 2009",8.0,8.1
1326,Visual Impact,Adventure,The Island of Dr. Frankenstein,Wii,Storm City Games,"Oct 13, 2009","Dec 10, 2009",3.0,2.7
1327,Just Add Water,"Action, Fixed-Screen, Shooter, 2D",Gravity Crash,"PlayStation 3,PSP","SCEA, SCEE, SCEI, SCE Australia","Nov 24, 2009","Dec 9, 2009 ",8.0,7.6
1328,Ubisoft Montreal,Action,James Cameron's Avatar: The Game,"DS,PC,PlayStation 3,PSP,Wii,Xbox 360","Ubisoft, Rondomedia, Mastertronic","Dec 1, 2009","Dec 9, 2009 ",4.0,6.6
1329,"Firebrand Games, Codemasters","Driving/Racing, Simulation",DiRT 2,"DS,Macintosh,PC,PlayStation 3,PSP,Wii,Xbox 360","Codemasters, Feral Interactive, E-Frontier, SCEE","Sep 8, 2009","Dec 9, 2009 ",9.0,8.5
1330,NCSOFT,"Role-Playing, MMO",Aion,PC,"NCSOFT, E-Frontier, NC Japan, GameForge","Sep 22, 2009","Dec 8, 2009 ",6.5,7.3
1331,Rebellion,"First-Person, Shooter, Tactical, Action",Rogue Warrior,"PC,PlayStation 3,Xbox 360",Bethesda Softworks,"Dec 1, 2009","Dec 8, 2009 ",2.0,2.9
1332,Nintendo,"Action, Adventure",The Legend of Zelda: Spirit Tracks,DS,Nintendo,"Dec 7, 2009","Dec 8, 2009 ",8.5,8.5
1333,"Rainbow Studios, Tantalus Interactive","Driving/Racing, Simulation",MX vs. ATV Reflex,"DS,PC,PlayStation 3,PSP,Xbox 360","THQ, Nordic Games Publishing","Dec 1, 2009","Dec 7, 2009 ",6.5,7.4
1334,"Rainbow Studios, Tantalus Interactive","Driving/Racing, Simulation",MX vs. ATV Reflex,"DS,PC,PlayStation 3,PSP,Xbox 360","THQ, Nordic Games Publishing","Dec 1, 2009","Dec 7, 2009 ",7.0,7.4
1335,"Firebrand Games, Sony Pictures, Pyro Studios",Action,Planet 51,"DS,iOS (iPhone/iPad),PlayStation 3,Wii,Xbox 360","Sega, Sony Pictures","Sep 18, 2009","Dec 7, 2009 ",4.5,4.7
1336,"Firebrand Games, Sony Pictures, Pyro Studios",Action,Planet 51,"DS,iOS (iPhone/iPad),PlayStation 3,Wii,Xbox 360","Sega, Sony Pictures","Sep 18, 2009","Dec 7, 2009 ",7.0,4.7
1337,Artificial Mind and Movement,Trivia/Board Game,Scene It? Bright Lights! Big Screen!,"PlayStation 3,Wii,Xbox 360",Warner Bros. Interactive Entertainment,"Nov 17, 2009","Dec 7, 2009 ",6.5,6.3
